best_so_far,simple_regret
0.6201923628941278,0.3798076371058722
0.6763982246900043,0.3236017753099957
0.8551391514813442,0.14486084851865577
0.8551391514813442,0.14486084851865577
0.9237677235874506,0.07623227641254937
0.9237677235874506,0.07623227641254937
0.9237677235874506,0.07623227641254937
0.9484963101834607,0.0515036898165393
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.978373302280346,0.021626697719653976
0.9833292253859812,0.01667077461401878
0.9833292253859812,0.01667077461401878
0.9833292253859812,0.01667077461401878
0.9833292253859812,0.01667077461401878
0.994862427099074,0.00513757290092598
0.994862427099074,0.00513757290092598
0.994862427099074,0.00513757290092598
0.994862427099074,0.00513757290092598
0.994862427099074,0.00513757290092598
0.994862427099074,0.00513757290092598
0.9951353528648095,0.004864647135190525
0.9951353528648095,0.004864647135190525
0.9951353528648095,0.004864647135190525
