best_so_far,simple_regret
0.6180879621463488,0.38191203785365124
0.6999504029365937,0.3000495970634063
0.7924101484083459,0.2075898515916541
0.9329052256146888,0.0670947743853112
0.9329052256146888,0.0670947743853112
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
1.0031069404369561,-0.0031069404369561404
