best_so_far,simple_regret
0.6324586828960101,0.36754131710398985
0.8799214224549272,0.12007857754507278
0.8799214224549272,0.12007857754507278
0.9776375292457911,0.02236247075420894
0.9776375292457911,0.02236247075420894
0.9776375292457911,0.02236247075420894
0.9776375292457911,0.02236247075420894
0.9776375292457911,0.02236247075420894
0.982313792882284,0.017686207117715957
0.9856004982243758,0.014399501775624213
0.9856004982243758,0.014399501775624213
0.9856004982243758,0.014399501775624213
0.9931010046059287,0.00689899539407135
0.9931010046059287,0.00689899539407135
0.9931010046059287,0.00689899539407135
0.9931010046059287,0.00689899539407135
0.9949276554566515,0.005072344543348484
1.0057328194241344,-0.005732819424134394
1.0057328194241344,-0.005732819424134394
1.0057328194241344,-0.005732819424134394
