best_so_far,simple_regret
0.6173101801531883,0.3826898198468117
0.8246897541237468,0.1753102458762532
0.8246897541237468,0.1753102458762532
0.8246897541237468,0.1753102458762532
0.8246897541237468,0.1753102458762532
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9021354523203235,0.09786454767967645
0.9313353623423056,0.06866463765769437
0.9313353623423056,0.06866463765769437
0.9313353623423056,0.06866463765769437
0.9313353623423056,0.06866463765769437
0.9790965219500545,0.020903478049945523
0.9790965219500545,0.020903478049945523
0.9790965219500545,0.020903478049945523
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
0.9995062110187156,0.0004937889812843821
