best_so_far,simple_regret
0.49760999979640713,0.5023900002035928
0.49760999979640713,0.5023900002035928
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9811274661094314,0.018872533890568643
0.9938822677364023,0.006117732263597686
0.9938822677364023,0.006117732263597686
0.9938822677364023,0.006117732263597686
0.9938822677364023,0.006117732263597686
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
0.9978683656691871,0.0021316343308128705
