best_so_far,simple_regret
0.5195144444548788,0.4804855555451212
0.6465201250522262,0.3534798749477738
0.6465201250522262,0.3534798749477738
0.6465201250522262,0.3534798749477738
0.7518412829671144,0.2481587170328856
0.7518412829671144,0.2481587170328856
0.7518412829671144,0.2481587170328856
0.8242330477121362,0.17576695228786376
0.9129118233532982,0.08708817664670176
0.9651274133617801,0.034872586638219905
0.9651274133617801,0.034872586638219905
0.9651274133617801,0.034872586638219905
0.9651274133617801,0.034872586638219905
0.9651274133617801,0.034872586638219905
0.9676190185294099,0.0323809814705901
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
0.9966983999971162,0.00330160000288382
