best_so_far,simple_regret
0.5140851619997311,0.4859148380002689
0.5437604172382297,0.45623958276177035
0.5437604172382297,0.45623958276177035
0.5437604172382297,0.45623958276177035
0.5437604172382297,0.45623958276177035
0.5437604172382297,0.45623958276177035
0.5663250901327371,0.43367490986726287
0.5663250901327371,0.43367490986726287
0.5663250901327371,0.43367490986726287
0.5663250901327371,0.43367490986726287
0.6867680984027664,0.3132319015972336
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.691972522298401,0.308027477701599
0.7739022225653759,0.22609777743462411
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9924871272762392,0.007512872723760777
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
0.9935124619635491,0.006487538036450857
