best_so_far,simple_regret
0.536750184172966,0.46324981582703395
0.536750184172966,0.46324981582703395
0.620408688352627,0.37959131164737303
0.6723726452601069,0.32762735473989313
0.8108174970840372,0.18918250291596284
0.8613780053954759,0.13862199460452407
0.8613780053954759,0.13862199460452407
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9152572574067013,0.08474274259329873
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9866026141785569,0.01339738582144312
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
0.9943733035313276,0.005626696468672421
