best_so_far,simple_regret
0.5773084565784711,0.4226915434215289
0.5773084565784711,0.4226915434215289
0.5773084565784711,0.4226915434215289
0.5773084565784711,0.4226915434215289
0.5773084565784711,0.4226915434215289
0.6098502543804946,0.39014974561950544
0.6098502543804946,0.39014974561950544
0.6098502543804946,0.39014974561950544
0.6098502543804946,0.39014974561950544
0.6098502543804946,0.39014974561950544
0.6098502543804946,0.39014974561950544
0.8486258754197422,0.15137412458025779
0.8486258754197422,0.15137412458025779
0.8494535109918637,0.15054648900813627
0.9492688130668832,0.050731186933116845
0.9492688130668832,0.050731186933116845
0.9492688130668832,0.050731186933116845
0.9492688130668832,0.050731186933116845
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
0.9906809518497317,0.009319048150268294
