best_so_far,simple_regret
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.7889799995602657,0.21102000043973435
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
0.8002498240615059,0.1997501759384941
