0.704802551,0.256487399,0.493522031,0.821752233,0.832807842,0.314930468,2.462884964
1,1,1,1,0,0.87909,3.258760691
0.025899797,0.101124641,0.641630495,0.973412977,0.838698535,-0.148077095,3.634610316
0.856335031,0.351876125,0.378457174,0.525862513,0.216445596,0.603938189,1.525054817
1,1,1,1,0.298446597,0.778552295,3.490265451
0,1,1,1,0.987801119,-0.154680563,5.828850948
1,1,1,1,0.191352549,0.814629067,3.40685607
1,1,1,1,0.715729022,0.637982364,3.818531248
0.676363461,0.492771111,0.217199968,0.114050126,0.06992893,0.492781007,1.037498141
1,1,1,1,0,0.87909,3.258760691
0.968151703,0.602600189,0.248542905,0.855336784,0.930543188,0.465076624,2.489658558
1,1,1,1,0.290785629,0.781133045,3.484286746
1,1,1,1,0,0.87909,3.258760691
0.691618762,0.29212405,0.998996284,0.415994418,0.91035681,0.288467886,2.697381122
0.7909247,0.483605594,0.424664709,0.44214659,0.427912504,0.489404829,1.822272503
0,1,1,1,0.486172082,0.014303211,5.320635522
0,1,1,1,0.95342623,-0.143100694,5.794024716
1,1,1,1,0.173797875,0.82054271,3.393218825
1,1,1,1,0.604141568,0.67557283,3.73026509
0.581473236,0.384888445,0.70578758,0.235768207,0.175148285,0.429429822,1.750318938
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.298526288,0.778525449,3.490327653
0.153340405,0.226611041,0.234688673,0.834596696,0.847929659,-0.095220022,2.739950605
0,1,1,1,0.935687257,-0.137124966,5.77605283
1,1,1,1,0,0.87909,3.258760691
0.394590166,0.966784376,0.205796618,0.254755814,0.201309029,0.278232099,2.026149239
0.831485044,0.608058478,0.302397353,0.238910572,0.396179178,0.510693816,1.540591598
0.991114288,0.850320552,0.047387344,0.213412416,0.7664994,0.487505124,1.66228105
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.625482615,-0.032626329,5.461775202
1,1,1,1,0.294187783,0.779986962,3.486941599
1,1,1,1,0.297496834,0.778872242,3.489524147
0.889890545,0.212025776,0.505085017,0.248239715,0.741831374,0.434797725,1.560200894
0,1,1,1,0.820769539,-0.098412635,5.659626243
1,1,1,1,0,0.87909,3.258760691
0.945747289,0.243821642,0.457212102,1,0.134203568,0.728445291,1.91706727
1,1,1,1,0.292185207,0.780661569,3.485378856
1,0.331847858,0.080982825,0.135803422,0.843017842,0.444924981,1.1041314
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.497222696,0.010580591,5.33183123
0.270956324,0.313470114,0.418096568,0.371539995,0.828130603,-0.021833987,2.300680939
0.875716762,0.614641634,0.625809489,9.35E-05,0.797387964,0.413052032,1.911869779
0.729314589,0.359638081,0.725135462,0.429248571,0.466689395,0.448609643,2.088048549
0.998195899,0.744470629,0.58432177,1,0.534671962,0.658593745,2.889941153
1,1,1,1,0.31896262,0.771641062,3.506285353
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.288724819,0.78182727,3.482678778
0,1,1,1,0.376897944,0.05111439,5.209926614
1,1,1,1,0,0.87909,3.258760691
0.05243494,0.359598435,0.208991687,0.147260302,0.116354457,0.036332755,1.495491697
0.196009544,0.402763821,0.406984967,0.783749099,0.90859125,-0.070329073,3.105915912
0.212599391,0.523111335,0.701350411,0.286959657,0.233516285,0.159748734,2.373832454
0,1,1,1,0.50833337,0.006837738,5.343087787
1,1,1,1,0.292131029,0.78067982,3.485336579
1,1,1,1,0,0.87909,3.258760691
0.019108517,0.050943507,0.842408432,0.636187599,0.637343519,-0.096120558,3.216664515
0.799260901,0.328933101,0.822536116,0.115730594,0.966805206,0.313173432,2.132697275
1,1,1,1,0.719835098,0.63659915,3.821785553
1,1,1,1,0,0.87909,3.258760691
0.71538318,0.878097217,0.013106412,0.040024417,0.413706426,0.399742479,1.367903918
1,1,1,1,0.191818732,0.814472024,3.407218358
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0.60739536,0.674476725,3.732834054
0.218015257,0.358035005,0.570767808,0.319397289,0.404278131,0.092696848,2.18421008
1,1,1,1,0.17472711,0.820229678,3.393940445
0.500674527,0.348890722,0.444916559,0.145866047,0.125765412,0.363470158,1.318894074
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.291765849,0.780802838,3.485051618
0.38865354,0.517456333,0.009516819,0.817551907,0.702672267,0.112889494,2.357754588
0,1,1,1,0.505869004,0.007667909,5.340591064
0.299933104,0.612367183,0.574573549,0.531860371,0.826233029,0.032752335,3.036367153
0,1,1,1,0.550250126,-0.00728276,5.38555491
1,1,1,1,0.290946968,0.781078695,3.484412637
0.322227213,0.257085492,0.24410728,0.748983637,0.65380457,0.084491363,2.278619062
1,1,1,1,0,0.87909,3.258760691
0.688911419,0.26697749,0.337631037,0.97465097,0.164176057,0.529034795,1.964392927
0.314257211,0.115026502,0.62536581,0.385524717,0.899647542,-0.007691809,2.345336849
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.551003532,-0.00753656,5.386318209
1,1,1,1,0.290845199,0.781112978,3.484333228
1,1,1,1,0,0.87909,3.258760691
0.688078413,0.305595281,0.503744342,0.276610538,0.840573788,0.265543394,1.903962962
1,1,1,1,0.291259513,0.780973408,3.484656517
0.350391762,0.110621741,0.045043513,0.694660356,0.907950971,-0.004795996,1.967965158
0,1,1,1,0.498164669,0.010263268,5.332785571
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.296468476,0.779218664,3.488721529
0,1,1,1,0.853297332,-0.109370272,5.692581126
0.764244267,0.902238468,0.629005091,0.394977788,0.819624519,0.36603798,2.809068259
0.219403064,0.630312885,0.519393691,0.3465011,0.243228753,0.156701669,2.350312955
0.090251328,0.58111055,0.407743702,0.990655056,0.956323204,-0.139306275,3.872814884
0.874845888,0.234270643,0.77505315,0.310814644,0.306401029,0.595109792,1.65460521
0.514625622,0.843061981,0.125449971,0.662491989,0.082560599,0.42011841,2.076204303
0.294217184,0.47229629,0.555015292,0.107712657,0.685598713,0.040028272,2.186627018
0.484628095,0.91621436,0.961802086,0.166119083,0.548508601,0.269495516,2.986906672
0.707027809,0.272331606,0.344492878,0.595899227,0.214032887,0.49946095,1.566173492
0.909006181,0.66254091,0.743227971,0.494205792,0.428102895,0.605038748,2.373766116
0.126402942,0.025982372,0.063662887,0.799047046,0.840727927,-0.133917487,2.253180423
0.24456219,0.758278997,0.652777852,0.518591315,0.32250358,0.173851056,2.936640198
0.962721871,0.426331673,0.035468411,0.2139966,0.906956467,0.403104918,1.304882601
0.665032834,0.504147725,0.935072565,0.815443302,0.701121437,0.371609489,3.209524525
0.385998247,0.180501184,0.255507252,0.385909667,0.03853449,0.309219517,1.200492771
0.334251435,0.73559937,0.223712829,0.327624373,0.164872141,0.245570445,1.888443012
0.615216314,0.07584748,0.59102203,0.882159073,0.564771365,0.346475775,2.301888814
0.754725915,0.997092979,0.442285961,0.030726554,0.795992281,0.332689882,2.251829427
0.038496482,0.314391873,0.871851037,0.710322363,0.442992375,0.000314572,3.440982151
0.021555442,0.942775977,0.016472912,0.462256273,0.629735378,-0.127503357,3.019993212
0.802428732,0.368702181,0.665032843,0.767035538,0.10778062,0.640228706,2.098638503
0.566904031,0.696419118,0.298019942,0.134108525,0.253013581,0.369313605,1.578589047
0.350827163,0.115021105,0.883835719,0.56394875,0.978098583,0.022026757,2.920693789
0.749913568,0.013852489,0.506143666,0.102416819,0.516365116,0.394967439,1.101708284
1,1,1,1,0.196502499,0.812894203,3.410858679
1,1,1,1,0.645000198,0.661808783,3.76254527
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,1,-0.15879,5.84121
0.705674048,0.240834289,0.50386397,0.261694451,0.594636745,0.357202421,1.613899333
1,1,1,1,0.321147402,0.770905075,3.507992102
0,1,1,1,0.802181936,-0.092151029,5.640794585
1,1,1,1,0,0.87909,3.258760691
0.4856366,0.534692742,0.940628141,0.033749951,0.537713626,0.248462025,2.330307842
1,1,1,1,2.38E-15,0.87909,3.258760691
1,0.99999986,1,0.99999986,0,0.879089985,3.258760366
0,1,1,1,1,-0.15879,5.84121
0.598781129,0.25888204,0.327317029,0.121429825,0.286916262,0.364517619,1.1124639
1,1,1,1,0.322512047,0.770445367,3.509058236
0.792117137,0.999999607,0,0,0.281497012,0.499094121,1.301518531
1,1,1,1,0.176004442,0.819799383,3.394932433
1,1,1,1,0.6119951,0.672927211,3.73646618
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0,0.87909,3.258760691
0.141655,0.45553787,0.918435501,0.340018418,0.923981327,-0.106254225,3.375307909
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0.188188572,0.815694916,3.404397412
0.775005962,0.992566512,0.96546648,1,0.999901484,0.381813454,4.197609128
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.298433703,0.778556639,3.490255387
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0,0.87909,3.258760691
0.679607353,0.141468986,0.2335083,0.709311108,0.718806175,0.305167289,1.819272281
0.854096132,0.072084918,0.387374032,0.697740924,0.877827701,0.381260157,1.906378651
1,1,1,1,0.297910943,0.778732741,3.489847362
0.52065397,0.194921216,0.349324946,0.079456404,0.33756138,0.288865746,1.104225796
0.06773831,0.163954573,0.251400334,0.136863445,0.684231904,-0.149534856,1.775340389
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.905925618,-0.127099163,5.745900421
0.947029492,0.007128041,0.008104732,0.091355088,0.093448123,0.639554593,0.238266
0.760161957,0.608780952,0.682036655,0.252221602,0.512636759,0.449119753,2.127458695
0,1,1,1,0.999994611,-0.158788185,5.84120454
1,1,1,1,0.298255754,0.778616584,3.490116493
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0,0.87909,3.258760691
0.265871704,0.113450662,0.338740982,0.318069841,0.311654093,0.131581416,1.459311265
1,1,1,1,0.293772028,0.780127017,3.486617148
0.253607573,0.080848465,0.327964271,0.733848713,0.166548437,0.198574152,1.813643475
0,1,1,1,0.637720972,-0.036749064,5.474174249
1,1,1,1,0.174836946,0.820192678,3.394025742
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0,0.87909,3.258760691
0.201765843,0.213371583,0.428066598,0.178572505,0.051400784,0.174821229,1.36643154
1,1,1,1,0.60886605,0.673981294,3.733995301
0.609229184,0.777397561,0.742303913,0.326219834,0.558046557,0.343884857,2.638114622
1,1,1,1,0.711309883,0.63947104,3.815029322
0.458242485,0.248375737,0.139733911,0.208960111,0.327027772,0.244931292,1.104796974
1,1,1,1,0.190535087,0.814904445,3.406220807
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.411088964,0.039596461,5.244566562
1,1,1,1,0.289884304,0.781436675,3.483583461
0.578313038,0.489453919,0.733800948,0.085743724,0.191833407,0.417239733,1.741789978
1,1,1,1,0,0.87909,3.258760691
0.387893767,0.11887132,0.569388676,0.491985293,0.499939692,0.182143671,2.000622427
1,1,1,1,0.292591086,0.780524841,3.48569558
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.556655888,-0.009440669,5.39204478
0.292499481,0.254396127,0.429353102,0.016275759,0.566707339,0.055297709,1.553160789
0.370011297,0.332436016,0.010487142,0.263901412,0.436752702,0.144068783,1.26307868
0.656075981,0.21733287,0.719247598,0.531541587,0.760142697,0.299567572,2.32230121
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.429509388,0.033391172,5.263228846
1,1,1,1,0.290223324,0.781322469,3.483847988
0.234056166,0.247836104,0.773808639,0.740782085,0.376395152,0.152473937,2.799628617
0.344979554,0.325323675,0.317887884,0.431292432,0.733609194,0.059435101,2.100027669
0.991833596,0.741977688,0.354934128,0.207324432,0.780511839,0.500317925,1.894174816
0,1,1,1,0.48607425,0.014336167,5.320536405
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.290201888,0.78132969,3.483831262
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.290241574,0.781316321,3.483862228
0.48372752,0.208870775,0.303063655,0.558610756,0.650151794,0.188066906,1.899715304
0,1,1,1,0.4862172,0.014288012,5.320681232
0.281532432,0.161867274,0.541532424,0.26679185,0.413705511,0.120776081,1.774410814
0.402200018,0.075944683,0.82963462,0.716241067,0.954298694,0.071256027,2.915706196
0,1,1,1,0.999717395,-0.158694799,5.840923684
1,1,1,1,0,0.87909,3.258760691
0.214840609,0.170510092,0.637187061,0.464137888,0.799139114,-0.035118672,2.57017633
1,1,1,1,0.297476916,0.778878951,3.489508601
1,1,1,1,0.297680521,0.778810363,3.489667515
1,1,1,1,0,0.87909,3.258760691
0.524265183,0.506496332,0.360466433,0.03872189,0.119925091,0.374721098,1.254630364
0.304281894,0.071821981,0.774709735,0.998494904,0.672929106,0.112877066,3.075067129
0,1,1,1,0.999980459,-0.158783417,5.841190202
1,1,1,1,0,0.87909,3.258760691
0.262485839,0.790589779,0.067403046,0.515907806,0.282989493,0.159608791,2.170508782
0.572032695,0.179515578,0.667089968,0.847297937,0.398840139,0.379049438,2.376784123
1,1,1,1,0.290439903,0.78124951,3.48401698
0,1,1,1,0.496167595,0.010936022,5.330762275
0.396549545,0.55603407,0.522723193,0.649933102,0.434404511,0.23480996,2.601878
1,1,1,1,0.290616759,0.781189932,3.484154978
0.89265177,0.186926586,0.322781991,0.306488637,0.400802158,0.541845451,1.153163615
0,1,1,1,0.489471235,0.013191825,5.323977993
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0,0.87909,3.258760691
0.57137929,0.783609192,0.478764215,0.114175486,0.423229819,0.329817273,1.99754174
1,1,1,1,0.600418851,0.676826902,3.727326255
1,1,1,1,0.172877167,0.820852869,3.392503857
0.249367125,0.828267289,0.036331004,0.438939833,0.303340928,0.137508877,2.113481733
0.404538031,0.514441098,0.883295596,0.220904656,0.419818442,0.239441118,2.446648086
1,1,1,1,0.316387383,0.772508582,3.504273769
1,1,1,1,0,0.87909,3.258760691
0.598646874,0.880359642,0.815291624,0.091428499,0.879411738,0.221099671,2.833462885
0.07564228,0.632499349,0.331330933,0.042347833,0.737463726,-0.144728693,2.397654112
0.104684252,0.859951966,0.481501429,0.268728723,0.227230957,0.082506052,2.660330007
1,1,1,1,0.290925365,0.781085972,3.484395781
0,1,1,1,0.484183145,0.014973224,5.318620469
1,1,1,1,0,0.87909,3.258760691
0.99887181,0.611290029,0.999999368,0.082722924,0.598548936,0.598271477,2.20579539
1,1,1,1,0.291029832,0.781050781,3.484477296
0.193170779,0.560937287,0.749410617,0.422197214,0.581488246,0.043093962,2.994162853
0,1,1,1,0.483858776,0.015082494,5.318291842
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.710646539,0.6396945,3.814503703
0.554585181,0.308903548,0.193997417,0.944158868,0.107639803,0.443324825,1.861766652
0.780813428,0.010806435,0.387749501,0.198413898,0.337600992,0.475034529,0.934316425
1,1,1,1,0.190171292,0.815026997,3.405938103
0,1,1,1,0.895966758,-0.123744322,5.735810801
0.323569102,0.334855329,0.212655854,0.400498964,0.21417157,0.210246822,1.5361422
0.582896241,0.988229752,0.045224808,0.615462662,0.932654743,0.178321769,2.718414828
1,1,1,1,0.296163436,0.779321423,3.488483456
1,1,1,1,0,0.87909,3.258760691
0.904485368,0.215641368,0.613076883,0.597762164,0.8718981,0.433098704,2.175656127
1,1,1,1,0.191111847,0.814710152,3.406669014
1,1,1,1,0.714797078,0.638296308,3.81779269
0.505703283,0.316255532,0.340885567,0.121701273,0.611610741,0.193079502,1.499814731
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0,0.87909,3.258760691
0.5746265,1,1,0.772558169,0.4450444,0.41526286,3.708689054
0,0.3089672,0.759849628,0.866242974,0.883430518,-0.172358598,4.232603334
1,1,1,1,0.24620822,0.796149837,3.449534503
0,1,1,1,1,-0.15879,5.84121
1,1,1,1,0.17876033,0.818871008,3.397072861
1,1,1,1,0,0.87909,3.258760691
0.647931028,1,1,1,1,0.29541613,4.379388152
1,1,1,1,0.657293992,0.657667373,3.772266849
0,1,1,1,0.538816524,-0.003431122,5.373971185
0.498199211,0.37555799,0.606124968,0.253853189,0.920254742,0.113927583,2.300971078
0.449291367,0.935691685,0.094529783,0.383951673,0.523001709,0.208106674,2.22273283
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.290472188,0.781238634,3.484042171
1,1,1,1,0,0.87909,3.258760691
0.393968573,0.316140501,0.363986977,0.663555097,0.092247496,0.32876767,1.856260044
0.354451427,0.51590862,0.583901767,0.687718493,0.571204545,0.164578989,2.839087215
0,1,1,1,0.707907693,-0.060392865,5.545282521
1,1,1,1,0.293846137,0.780102052,3.486674981
0.439985056,0.647151346,0.173796333,0.050255466,0.842049417,0.065477387,1.837463923
0.138034985,0.194854413,0.012490464,0.421582009,0.825529749,-0.143797322,1.876123824
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.997962755,-0.158103713,5.839146006
1,1,1,1,0.297429142,0.778895045,3.489471313
0.146618461,0.528472024,0.166505279,0.411614353,0.480610333,0.001450046,2.164998775
1,1,1,1,0.288872213,0.781777618,3.482793779
1,1,1,1,0,0.87909,3.258760691
0,1,1,1,0.436947806,0.030885392,5.270764931
0.448892573,0.243401298,0.798361433,0.163678766,0.941922432,0.074251092,2.333089497
1,1,1,1,0.318238891,0.771884865,3.505720009
0.723982365,0.935090053,0.268762844,0.371823617,0.257264509,0.501582822,1.986017903
0.492287714,0.00924018,0.897166356,0.865871437,0.49827205,0.300541456,2.629924781
1,1,1,1,0,0.87909,3.258760691
0.629649246,0.089317465,0.421075234,0.020291897,0.739351475,0.226800924,1.228459915
1,1,1,1,0,0.87909,3.258760691
0,0.790014157,0.618259688,0.685861863,0.476444979,-0.039093108,4.031190819
0,1,1,1,1,-0.15879,5.84121
0,1,1,1,0,0.17808,4.82808
1,1,1,1,0.278851867,0.785153172,3.474977149
1,1,1,1,0.703920314,0.641960364,3.809174651
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.189156689,0.815368786,3.40514968
0.104350716,0.73830716,0.04200566,0.859804426,0.300612376,0.062770779,2.771141281
0.621259059,0.000390302,0.829844262,0.75383514,0.588668201,0.347681251,2.360507906
0.186159702,0.556821633,0.863478255,0.07049723,0.58315892,0.021183004,2.693090873
1,1,1,1,0.708838444,0.640303593,3.813071067
1,1,1,1,0.189961764,0.815097581,3.405775281
0.162122299,0.974622854,0.381999955,0.619075135,0.697204649,-0.013912953,3.457414158
1,1,1,1,0,0.87909,3.258760691
0.467675065,0.506925191,0.118171483,0.308409594,0.25137175,0.292374268,1.425724407
0.485209574,0.668225403,0.101586384,0.238861327,0.567762772,0.198344279,1.744202238
1,1,1,1,0.290584405,0.781200831,3.484129733
0,1,1,1,0.537038568,-0.002832182,5.372169884
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.312680832,0.773757208,3.501378847
1,1,1,1,0,0.87909,3.258760691
0.529792703,0.541073439,0.716308472,0.301817765,0.396058331,0.330121781,2.237059107
0,1,1,1,0.697435462,-0.056865084,5.53467279
1,1,1,1,0,0.87909,3.258760691
0.310011711,0.458009014,0.306828987,0.483922792,0.472916938,0.130726894,2.13146611
1,1,1,1,0,0.87909,3.258760691
1,1,1,1,0.29228043,0.780629491,3.485453162
0,1,1,1,0.569476191,-0.013759444,5.405033413
0.550883809,0.091355127,0.347739443,0.9680502,0.353806667,0.361864227,2.016608968
