hyper_volume,gd,igd,spacing,cardinality
13.835023323720183,0.5718318654339677,0.9192209138197658,,2.6
15.32557921031533,0.6667581318414987,0.8331721104134306,0.27885407730764644,5.1
15.468049309629393,0.6616601862901229,0.831833816195789,0.22209213878928868,6.8
15.584653897707957,0.6653994587413627,0.8110811635618067,0.20475793360390354,7.8
15.645821809996075,0.6796450818173204,0.8124480319235652,0.19625863868055785,8.4
15.679839888858202,0.6784519939917674,0.8002568890674773,0.15143478091086615,9.3
15.757070778577386,0.6891513108293463,0.7724522285079631,0.14949836559148616,10.5
15.784533706593809,0.6927722035136795,0.7629587722403511,0.19931819046857852,11.0
15.859562004798477,0.709271544970503,0.7411731644665529,0.22278188354342782,11.8
15.888773168415778,0.7170403928038203,0.7419434658498648,0.17557472183012096,12.5
15.932049187350193,0.7373623460606902,0.7259571827625567,0.18026996833528236,12.4
15.940315672772002,0.7398345736319399,0.7207544410952993,0.13626258796328153,13.1
15.997746084855365,0.7529208564378573,0.712552788945964,0.1787061019560671,13.7
16.010301215000595,0.7539495490355174,0.7081006327087251,0.12719254034620286,14.4
16.024415079445895,0.7532672202429227,0.7219404644842308,0.10630285866076258,15.0
16.041455034872058,0.7442376680300511,0.7155880469722875,0.11327488500376034,15.3
16.082545962500056,0.7522516724461668,0.7106408498663914,0.17791234026906128,15.7
16.095116432368695,0.754673465125179,0.7023203515840656,0.1370842071211506,15.9
16.16515595523351,0.748183253616113,0.684688029675492,0.1741266258034015,16.4
16.1699187827512,0.7547468055366616,0.6812189735635362,0.17002742860244197,16.6
