0,1,2,3,4,5,6
0.4393767255477022,0.0,0.0,0.0,1.0,0.6,10.8
0.0,1.0,0.0,1.0,1.0,0.6,10.8
1.0,0.0,1.0,0.0,0.0,0.6,10.8
0.0,0.0,1.0,0.0,0.0,0.6,10.8
1.0,1.0,0.0,1.0,1.0,0.6,10.8
0.5648356963534383,0.0,0.0,0.0,1.0,0.6,10.8
1.0,0.0,0.0,1.0,1.0,0.6,10.8
0.0,1.0,0.0,0.0,0.0,0.6,10.8
1.0,1.0,1.0,0.0,0.0,0.6,10.8
0.0,0.0,1.0,1.0,1.0,0.6,10.8
0.11085714119633588,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,0.0,1.0,0.6,10.8
1.0,0.0,1.0,1.0,1.0,0.6,10.8
1.0,0.0,1.0,1.0,1.0,0.6,10.8
0.43656396528366676,1.0,1.0,1.0,1.0,0.6,10.8
0.093267438598832,0.38189858765589646,0.37473588877070185,1.0,0.5653123161933062,0.6,10.8
0.0,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,0.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.7337248979202323,1.0,1.0,1.0,1.0,0.6,10.8
0.0,1.0,1.0,1.0,1.0,0.6,10.8
0.34992169219941255,0.7043262366204327,0.3046192657201754,0.9208026351410631,0.31519304122782305,0.6,10.8
0.9269497534848058,0.3476332584405833,0.16129376459954614,0.6577569255615,0.8632403332765831,0.6,10.8
0.26065088532804265,0.012243086472046066,0.8977854754775131,0.29429148975793823,0.6833956660703403,0.6,10.8
0.15737027909517906,0.2179743160790067,0.9487268428214299,0.14586546773506265,0.9878450527599136,0.6,10.8
0.20531577222691733,1.0,1.0,1.0,1.0,0.6,10.8
0.7340282838259052,1.0,1.0,1.0,1.0,0.6,10.8
1.0,0.007310796188690991,0.7468655818418884,0.5785745223806719,0.4070295844900693,0.6,10.8
0.0,1.0,1.0,1.0,1.0,0.6,10.8
0.0864542544702385,1.0,0.7857969263359285,1.0,1.0,0.6,10.8
0.901580772355934,1.0,1.0,1.0,1.0,0.6,10.8
0.10818101871698899,0.47814518405629436,0.21407828639037563,0.5148886164764674,0.551060434350214,0.6,10.8
0.8518899441097132,0.0,0.5469519113288418,0.6116031280446794,0.08695134151641969,0.6,10.8
1.0,1.0,1.0,1.0,0.0,0.6,10.8
0.1249035715343513,1.0,1.0,1.0,1.0,0.6,10.8
1.0,0.0,0.0,1.0,0.0,0.6,10.8
1.0,1.0,0.0,0.0,1.0,0.6,10.8
0.0004258989147545457,0.0,0.9958099415926329,0.012001318779106507,0.006247458395342344,0.6,10.8
0.9006259005349553,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,0.0,0.6,10.8
1.0,1.0,0.0,1.0,1.0,0.6,10.8
0.5283173495041056,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.5126494285671152,0.9450260540874272,0.42750960432956986,0.35327817191390526,0.044663499069778956,0.6,10.8
1.0,1.0,1.0,0.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,0.0,0.6,10.8
1.0,1.0,0.0,1.0,0.0,0.6,10.8
0.973006015654117,0.17330476922195792,0.7305067666097153,0.7671015579835248,0.7249643029686625,0.6,10.8
0.6171116109887184,0.025976138162258463,0.3675333335944489,0.1307277027513855,0.14332789460832146,0.6,10.8
0.0,0.7160896373588337,0.7520881520014203,0.5961660035689842,0.5494384154721567,0.6,10.8
0.3624280161522709,1.0,1.0,1.0,1.0,0.6,10.8
0.13060911495258218,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.2203152367150208,0.1740621079301859,0.21050081446971747,0.9228491143216175,0.6625943489522199,0.6,10.8
0.0,0.09813467814780846,0.06897497722807573,0.6170683271111578,0.0002694192256270124,0.6,10.8
0.13100078812352411,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,0.34081723234636485,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.5965893358684453,0.7181666658155649,0.9891061355411764,0.04720965504712474,0.5160319572145515,0.6,10.8
0.07277667848064749,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.9999999999989945,1.0,0.9999999999999998,1.0,0.4217108245158297,0.6,10.8
0.310515869561717,0.5005567344799288,0.8217908275781306,0.19056545849967926,0.003253778711290909,0.6,10.8
0.6881783712098978,0.4472367303220766,0.4049150816606553,0.7865961165278528,0.32042553342570995,0.6,10.8
0.09160053748193181,1.0,1.0,1.0,1.0,0.6,10.8
0.053857966104660954,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.9999998172748575,0.9796960237076335,0.8979195376732443,0.9197435501121876,0.14493730217667855,0.6,10.8
0.16278193212053588,0.8077284701781154,0.18784292849049689,0.9999999961500758,0.9999999999994106,0.6,10.8
0.589189249867036,1.0,1.0,1.0,1.0,0.6,10.8
0.9462317065937338,0.5764723923452638,0.345377634935395,0.7084532650430464,0.8296108409128357,0.6,10.8
0.6889597548780453,0.8789487306159943,0.06691648975980738,0.6471349469296442,0.4952255179576283,0.6,10.8
0.8600501802606381,0.8126146532554293,0.3567758047243389,0.9755433085842307,0.9861987113000706,0.6,10.8
1.0,1.0,0.2736831880117138,1.0,1.0,0.6,10.8
0.10921752636312908,0.07225407048015547,0.0,1.0,0.15160218462800426,0.6,10.8
0.9907258819947034,0.8423274767410701,0.7697048189888388,0.6094773835424445,0.0009331565277887123,0.6,10.8
1.0,1.0,0.0,0.0,1.0,0.6,10.8
1.0,1.0,0.0,1.0,0.0,0.6,10.8
0.7067979829532146,0.7099306639265935,0.9999999995741886,0.9999999394671143,0.28192238164208466,0.6,10.8
0.7529644439422475,0.1892414721443124,0.33818007369366354,0.0881194711589832,0.06666918083932435,0.6,10.8
0.35451248550243286,0.7009587802445616,0.6381712777954294,0.3588517265230597,0.904120976112768,0.6,10.8
0.06753595375062,1.0,1.0,1.0,1.0,0.6,10.8
0.4222441992298278,0.7712418806338542,0.3915007957021017,0.9389877120262522,0.9505340486967039,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.0,0.6318115550448562,0.4054828628582499,0.535227751072177,0.6739461597653111,0.6,10.8
0.2086880507717665,0.7021356443891982,0.44172069690742205,0.42553472473122045,0.645048045010499,0.6,10.8
0.2078594392216222,0.69878510458035,0.4352824074445931,0.4184377073900709,0.640670978965731,0.6,10.8
0.32958987710241816,1.0,1.0,1.0,1.0,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.051458880121993886,1.0,1.0,1.0,1.0,0.6,10.8
3.1991701205009615e-13,0.07585894410838068,0.1958234054217871,0.398692494521679,0.6370925239269046,0.6,10.8
0.9999999999999998,1.0,0.9999999999999999,1.0,0.0,0.6,10.8
0.4237211579854898,0.7096300429798867,0.14878853257863076,0.7414771240757563,0.4560983304983541,0.6,10.8
0.8486866189649072,0.01322762864270401,0.2570612042496484,0.4753607361913397,0.3623883945083947,0.6,10.8
0.07009569008465724,0.7674244342725423,0.051133616199979234,0.4950303401809642,0.9983406028642773,0.6,10.8
0.49943337708536556,0.8408761733316504,0.10904322524203919,0.714845424490912,0.42240135830098924,0.6,10.8
0.15366882679010477,0.4968779557171299,1.0,0.6063920880347746,0.0,0.6,10.8
1.0,1.0,0.0,1.0,0.0,0.6,10.8
0.144226898394015,0.08212853861640644,0.623209308611023,0.4104779085015693,0.47777105936894704,0.6,10.8
0.0024875499475043934,3.0627777638326376e-05,2.056593020696221e-06,0.0,0.10688703613229752,0.6,10.8
0.5568593372720999,1.0,1.0,1.0,1.0,0.6,10.8
8.181327797566633e-06,0.9662234651018659,0.0,2.4709701161569202e-06,0.0,0.6,10.8
0.9890367472156422,1.0,1.0,1.0,1.0,0.6,10.8
0.5826288141173661,0.414733817659434,0.6748439400282104,0.8620980259418629,0.1592779031000831,0.6,10.8
0.9998794216086042,0.7164927197394055,0.2810635380434484,0.43149044641957157,0.35256117800313863,0.6,10.8
0.9999820214049894,0.7163683755674409,0.28006040951940303,0.43080138659095485,0.3519037366997967,0.6,10.8
0.808235723238912,0.9999746427775921,0.3904523132194048,0.8988559063271737,0.4719984179636617,0.6,10.8
0.6955691569228732,0.9176630559423842,0.1621196030437112,0.9117229360032808,0.04448566945406508,0.6,10.8
1.0,1.0,1.0,1.0,1.0,0.6,10.8
0.44592776138516055,0.13886324105643283,0.804917308243579,0.3117130235761236,0.0,0.6,10.8
0.5508980630702541,1.0,1.0,1.0,1.0,0.6,10.8
1.0,0.47500570961300753,0.23543478710393512,1.0,0.24664415624885644,0.6,10.8
0.31187668064168794,0.20939733998858126,0.21259033837868577,0.0,0.5417047209242382,0.6,10.8
0.32090195744962,1.0,1.0,1.0,1.0,0.6,10.8
0.8219439983625294,1.0,1.0,1.0,1.0,0.6,10.8
