hyper_volume,gd,igd,spacing,cardinality
14.475335092422949,0.7519531903619098,0.9287885183923402,0.15056836296848372,2.9
15.261392053626556,0.6905244168612553,0.6712549942191737,0.4191431887917504,5.5
15.62405630143596,0.72645305002818,0.6353818169951077,0.2779170371192816,7.2
15.812692169776707,0.7491024804832251,0.6386106936588616,0.23376519632076764,8.0
15.893631680404088,0.7588460623825084,0.6812415255887636,0.3446130065426142,7.6
15.941381305940823,0.7480615737918684,0.6646606669384909,0.3323507692458635,8.3
16.032928169427162,0.7525772514657371,0.6833720799628585,0.30794484589909404,9.5
16.042614653221612,0.7468482975957886,0.6806566776758572,0.30377528051286945,10.2
16.080794357024196,0.7466289827489867,0.6684153443670625,0.24471231475839256,11.1
16.086858003005748,0.7450905114717806,0.6690317741497036,0.24234436306451168,11.2
16.092294451327884,0.754212591838301,0.6691163146135348,0.17645762381018187,11.9
16.09801697758402,0.7550661454450686,0.6725719312501042,0.1744591608386564,12.0
16.112566747253904,0.7600622251297902,0.6819466384735454,0.1967171097927488,12.9
16.11707919064696,0.7492764206000937,0.6540934188060932,0.22262308487036706,13.2
16.12687105667198,0.7462516705935848,0.6513606091739873,0.19508888846052921,13.5
16.13559249661607,0.745895655357093,0.6438321985757169,0.18942528935384134,13.7
16.173761694901778,0.7465696367569247,0.6363252070466727,0.17754955681613224,14.3
16.180236230147337,0.7457768662080064,0.6379837319159058,0.17383063707582994,14.5
16.188265733891814,0.7462963767489874,0.63764523064483,0.17129803471167482,15.0
16.189680194579257,0.7442706504974222,0.6369910392421149,0.15134472438849297,15.3
