hyper_volume,gd,igd,spacing,cardinality
3.4788274972174604,0.5036080878243107,0.6960338728740718,0.14797428059913204,7.0
3.627796926901032,0.44900517502915716,0.290008293530847,0.3755945119852392,8.0
3.8442792534235504,0.4567562527480999,0.37528245141927996,0.2480655112881504,8.0
3.9161180366242734,0.3896838431827375,0.3572585136854932,0.15654060555013558,12.0
3.946839310205195,0.4144266213359847,0.3572585136854932,0.1822121618122378,11.0
3.993455017041435,0.42633919385052965,0.37254264590206915,0.19636771360760252,11.0
4.000710523064092,0.42905209559077057,0.3675841491651962,0.14281625818852375,13.0
4.02848268602488,0.4217134806969878,0.3732766023743196,0.1470741018150629,14.0
4.030074779150326,0.409420130125471,0.37134516804581247,0.14333590519552042,15.0
4.0314679456567415,0.4034132877034402,0.36923002312920616,0.14193304947104232,16.0
4.036724467227195,0.4065603995172748,0.3711614574577134,0.1410105513469321,16.0
4.041581939465083,0.3999311533044111,0.37342617221431895,0.14050327983420002,17.0
4.048543409793812,0.4029523156422479,0.37342617221431895,0.14124599634396748,17.0
4.048543409793812,0.4029523156422479,0.37342617221431895,0.14124599634396748,17.0
4.049255454476292,0.3982534317505929,0.37342617221431895,0.1384930850579126,18.0
4.050870401205425,0.3952221806588362,0.37301504585334977,0.1353167301331587,19.0
4.051347701667137,0.38204979803609845,0.37301504585334977,0.13397295361825773,20.0
4.064516227060519,0.398977544454229,0.37896103852938845,0.1359277863907728,19.0
4.064516227060519,0.398977544454229,0.37896103852938845,0.1359277863907728,19.0
4.067555553041249,0.41794265014940635,0.37896103852938845,0.1322312670371933,20.0
