hyper_volume,gd,igd,spacing,cardinality
3.6522403827150036,0.5605887569691999,0.6331924433575432,0.32580195947258184,6.5
3.7959696640752227,0.4931607446506435,0.38323467544711176,0.28583224509851185,7.7
3.8524609199087343,0.4998020804630926,0.3638808808857178,0.3413124618439477,9.3
3.9273146300048714,0.4602125083122356,0.3926757098909678,0.26481293690754804,10.7
3.981503790603464,0.4456120498550854,0.3706459275122057,0.23200916398030777,11.8
4.018359759796675,0.4319656884687094,0.3556320781760277,0.25492279417235497,12.4
4.0471648121855655,0.4343090258366301,0.41254267675544964,0.24205652275262005,12.5
4.084409905326695,0.42406302485196334,0.39464956576953975,0.2728569754620721,13.4
4.110509655338771,0.4068044306003878,0.38406784338249056,0.21265992405675185,14.3
4.128474777418238,0.4271809467867418,0.3939004247143674,0.21255412638537075,14.3
4.131778248918388,0.423392754407914,0.39163833262758463,0.19935268760315056,14.9
4.151611854720022,0.43069180757100334,0.3998424111765539,0.1940245304908143,15.0
4.165566280002514,0.43181188490599454,0.42941616663344695,0.2226664685027031,15.2
4.194073644222041,0.4346034668987488,0.46975622427688934,0.2053824161637791,15.4
4.198288032660741,0.42510907156839217,0.46507460507498727,0.1950947931060743,16.2
4.202437052369698,0.4319608933551929,0.4677157099114792,0.1926513554157518,15.9
4.208503301323681,0.4347376094831355,0.4703304680361436,0.21239195474834696,15.5
4.212797970801438,0.435605759166574,0.47000222680169407,0.21162709941539015,15.5
4.223058470775415,0.44062402840090986,0.4923753793736608,0.22800263535392187,16.1
4.225619493355038,0.4559055468177421,0.49490408694971233,0.2683114559630696,16.2
