hyper_volume,gd,igd,spacing,cardinality
3.189416913915591,0.36824564686934796,0.5473761635649517,0.3129231860819595,5.5
3.6241253262509234,0.3386402003844506,0.46345183729969863,0.13844917127059647,9.6
3.6764553801045694,0.33052133417235596,0.4521254501544753,0.10125609151810733,13.7
3.758816583356647,0.326605631497522,0.44478299237331953,0.08292195371200657,18.0
3.8491507194158343,0.32447324951896067,0.43785897168920085,0.07089686804208299,22.3
4.009456913328806,0.3230524963909388,0.4344157390119049,0.06914328406618447,26.5
4.068579038059593,0.32189938466043694,0.43383300993074003,0.05976929716219431,30.6
4.106812404886031,0.32267942856551773,0.43228999590875195,0.053174569462804536,34.7
4.120757745004041,0.3212488750796557,0.4253860251303457,0.05394337190608263,39.1
4.176239642244669,0.32153317905997986,0.42516545770609004,0.047424361901227854,43.2
4.196816330395227,0.32118399175251494,0.42451267694670214,0.04532530151753086,47.4
4.212901444150424,0.31886527075762305,0.42451267694670214,0.04315878883577398,51.4
4.248212070878752,0.3168695943061576,0.4244941689123283,0.04173201452994116,55.2
4.257973587897117,0.31664300265778744,0.42350141912877726,0.03796699665871987,59.5
4.276286776964,0.3152088912840746,0.414532528262823,0.040637244090181476,63.6
4.3524887753608335,0.3177748929475913,0.4086832226924207,0.038183898310429086,68.1
4.419790362422516,0.3173264058152255,0.4075935006577735,0.03694067651478038,72.1
4.420364820977474,0.3175589625402967,0.40755333561647394,0.03585101046248365,76.2
4.420873752693991,0.31736747079193106,0.4075484783288085,0.03536113528978594,80.0
4.42108685885798,0.31775184200829465,0.4075484783288085,0.03434520959195326,84.0
