hyper_volume,gd,igd,spacing,cardinality
3.616165298069294,0.43373500456744535,0.31630200995224234,0.41377643541192094,6.3
3.794847987214341,0.39467379096217114,0.3422907187410228,0.3012219771612007,8.2
3.912578668842,0.4034567616040012,0.41304357416979104,0.22036763471778897,9.4
3.949356507360787,0.40111834992717066,0.36081510826568763,0.1706744182133987,11.5
4.01217343952379,0.40214934039759054,0.4077279663109624,0.19556786603142892,12.3
4.034234618949727,0.40442798315322354,0.40890052797464616,0.18609909584580914,13.3
4.059716662376891,0.4122334096767896,0.410918798199004,0.17862326932740824,13.8
4.08384210264647,0.41109509160077734,0.3946951658054366,0.27314011282982675,14.8
4.094384478947902,0.41811701823355396,0.39164144507610504,0.26213553182324006,15.5
4.101005049282876,0.4229102238965595,0.39165646417037886,0.2382719972634419,15.9
4.112815996730719,0.4339826077471587,0.42211235789382684,0.2659246828610784,16.1
4.125712809552169,0.4316720807022724,0.4075848862631868,0.2975432226238873,16.9
4.140389833727409,0.4469978004641165,0.44967936740841735,0.29893584237547965,17.0
4.145431914131544,0.4450073569900189,0.4503840805605555,0.2947940916192293,17.6
4.154543515310285,0.45079010196354546,0.4516237171683253,0.287199520184951,18.0
4.157980510508819,0.45267375008508964,0.45311363604674726,0.28640943556446113,18.2
4.160212690003897,0.46475081613820074,0.4547988175679559,0.28284648345030183,18.8
4.1695363277899915,0.46599251498393207,0.43265428762265906,0.36402093384195233,19.2
4.174568073030963,0.4573129213291495,0.43012977571473565,0.35899997673997197,19.2
4.176870685047318,0.45925145118542954,0.4301249626821468,0.35858978634713645,19.2
