0,1,2,3,4,5,6,7,8,9
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.17065230267784945,0.7461669723729706
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5873237088065146,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.24425036869639047,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.7097913282846043,0.09079964301149468,0.14329973931229537
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8944375179203143,0.9657234323732249,0.9997418450638497,0.994698999043316
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.1691878765358295,0.7477089804904147
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.7677626051388057,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.3099951114061255,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.23771384947286717,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.77246265897362,0.8098723915185198,0.5736914954415591,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.16481111680629337,0.8887053547214586,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.38642392753904703,0.9139934536580465,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.1588783075961415,0.890063614810119,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.774993307824835,0.8180719878046456,0.5390759157078261,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5493639571504374,0.6987733115166732,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7493401606726655,0.6952006798342716,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.16838442495413428,0.5894125618554786
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.40556552046578176,0.6116035811909881,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7180492934713241,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.378795559218429,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5051120999318732,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.4044232004564501,0.6121346892505105,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.22464267335086574,0.8086769313535268
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.33233522492965833,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.2131420845012204,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.029684850204593223,0.23005917370000448
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.6485869010068245,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.13805127100100015,0.4721187805235608
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6553753134539707,0.0,0.4831396353618758,0.47177558701137
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.15813194215574036,1.0,0.1158059994819064
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.13348654438879481,0.476895313530779
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.43877661827177683,0.5387083915517924,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.929704186905829,0.9877648529661047,0.7274636509313469,0.6651641457035669
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5426096458239165,0.19684444976306403,0.7563027554184261,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.15295425122046413,1.0,0.2547632892236155
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.4297768618682604,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5456616810956129,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.26513855357016197,0.7513541579569398,0.3861407330462005,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.34002645596739606,0.7619030429417716,0.0,0.6447676311617799
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.3142275109509579,0.6150600756840161,0.4949740402534607,0.42404100934156375
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.30876631475445204,0.6694874239635893,0.4023305523148306,0.38957599412298677
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.7996101731774409,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.5487794755641278,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.4222946547218075,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.15186468870779937,0.4236025829795109
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.8616012443364428,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.3626265491029067,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.35373042544028444,0.6806294168336942,0.8997810583792639,0.5908851800225772
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9562127738424351,0.7250933802773644,0.8432900391877793,0.5352922022219117
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.9377797980330327,0.0,0.3770855034985123
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7779540812255231,0.3198264445636334,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.09940406477988067,0.2998764027616307
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.18989616053560035,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.2173519979908801,1.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.8824530804442788,0.4253505178661771,0.37358488742655327
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.981551717223113,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.42514428960544465,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.9580370937642615,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,2.8066281626322915e-11,3.7549681869174417e-10,2.286619999066531e-11,0.9999999998325539
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.9586649854015334,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7820858360658521,0.7723768366279775,0.8786736350222696,0.7624854391480391
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.24864215003037257,0.5481980272344061
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5795424666788462,0.4271278818859029,0.0,0.19423356492006072
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.2555030591943774,0.13915249697145013,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.12612129138219905,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.216059719406508,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.49570761845736194,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.2830863078926738,0.0,0.3735357470234049,0.8051862452133917
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.2049443128836332e-11,1.849230662131986e-09,1.0310536494367532e-12,0.9999999999485071
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.1910635551309329,0.0,0.4852598506100093,0.5567302656633863
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7624599409546674,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.43276628905587444,0.5332718173518437,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.2757315200802557,0.8430996754537847
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9985215045298211,0.25103429748665107,0.9992509684302179,0.6942069042313364
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,0.13798596169648136
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.06622989288062618,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6980828888293266,0.5158020899400836,0.9584399297148367,0.15846787751030775
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8474269287411931,0.29905701760952963,0.4000538566271562,0.6705361299299403
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.06623430473253888,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.9398077696566078,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9459663207844348,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.05804169386093089,0.02415426013049917,0.999988746092233,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7105907426335177,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6274329493786548,0.3753509536757776,0.4589203044006367,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8619324097566744,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.5722068449578276,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.5331495553860975,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9962951196175153,0.18901470719952806,0.9735593460474,0.4661421803685111
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7484868970090208,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,7.276480676269218e-06,0.9999985470808961,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.515072032192411,0.8802128254666096,0.9721480704571726,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.639248469088912,0.3900442248857996,0.6388995324023634,0.8704443605738071
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.999656040758336,0.19963954016539068
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.374886210319623,0.2994110475878253,0.4642108721427821,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.03343896470601188,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.19613977001780422,0.522193930842668
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.43097050007739424,0.0,1.0,0.513094717785238
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0005222165108116377,0.9972247111739765,8.081083889263497e-05,0.9999560415825219
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.45511263786010453,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,7.67869141703029e-17,2.9186240718449125e-13,1.0,1.0028600556631939e-18
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5791719786962741,0.5555548526878524,0.8065499512653935,0.19872879129875914
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9351792667957317,0.9888199371038797,0.7802178416872958,0.1448919999855532
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9999999999999573,2.9184917006872506e-13,1.0,1.0009359056965845e-18
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.09025132842361927,0.5811105500906706,0.40774370171129704,0.9906550562009215
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7008837582543492,0.26316697522997856,0.9976486675441265,0.39304536674171686
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9893902279436588,0.9581762468442321,0.17333463486284018,0.5922060403972864
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.3486178917810321,0.13608228135854006,0.731867522932589,0.057126905769109726
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.4477485455572605,0.7964629363268614,0.8410226441919804,0.14876144658774137
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8394783837720752,0.11123267933726311,0.25111779756844044,0.7463410021737218
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5968893487006426,0.6657160734757781,0.5759743535891175,0.2971875425428152
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.23721442837268114,0.49196042586117983,0.0174415847286582,0.8322976380586624
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.14004882145673037,0.9049866730347276,0.530749305151403,0.6297518275678158
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.529992425814271,0.18823939096182585,0.06584433559328318,0.21951893903315067
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7319766245878508,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.7510424919956634,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.5365519388229878,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.46236510948052817,1.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.5276375756110584,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.748791428226657,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7497843880753114,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.488491051489062,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.3875486609785328,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.2365025274429562,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.6479807901138888,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.828746381732062,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.43705549765037854,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.7571709258303879,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.2146943486451084,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.8103848568077312,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.705907672772736,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.5524758830832694,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.048308325578667134,0.9281582315890582
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9796512933489699,0.9484390687491948,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.7357214490391604,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.22468403769620934,0.05194820243117004
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.07485980722246384,0.8954315363262224
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.2167771895756253,0.5937847672940278
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.49192753443195797,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.15413617514108857,0.3301317769951575
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.15655927893170773,0.3286213466140357
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.32589395735994303,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.350059427254391,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.44346805382556054,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.595066855823229,0.8719013225940353,0.0,0.44095961181746074
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.49190593959178786,0.8625986221448496,0.0,0.5057226156831158
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.21519569632092575,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6681287446445316,0.8931541835492864,0.0,0.27203097446824503
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.758437205237092,0.9364809960777584,0.0,0.0
