0,1,2,3,4,5,6,7,8,9
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9310792159354607,0.9995807096196592,0.4985782864814207,0.5340704139447512
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.790932570365908,0.39821961048259047
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8910392372961778,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,0.6310422920719385
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.3457109751417604,0.5639073576375114
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.698517485562827,0.13534113749379614,0.4029516576823778,0.677235531953755
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.3899441062543904,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6561304857113404,0.4427227544814426,0.38064405993146866,0.44912157567551264
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.48523652568135767,0.7909872017567579,0.31857636320440613,0.7305412770087977
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.35193802058090823,0.20598743003023226
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8505888919733293,0.35131918105183885,0.4130041497237003,0.7752482701390013
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8024187951322932,0.982428169391872,0.5316078361251397,0.03717274102857665
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5738196550603749,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.286195303787017,0.8289916990322387,0.5401603173966045,0.5705383702087999
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8033707892289581,0.8410556445499878,0.29628985690669385,0.7323492445796004
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.638546343085815,0.3177416157014103
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.9874411404786526,0.9799541716301522,0.8471867214383652,0.9923032971037764
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7554919677393184,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.01058611833371885,0.10265140179560327
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.2148222232269426,0.5370802811162182,0.5160384613148392,0.6950680489570444
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.573817235718344,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5674080449053036,0.20504542407896897,0.5662098387396051,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.05858235324281792,0.11642694445738873
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.07624348102014424,0.1235118091293585
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.7684387107625836,0.449605419727338
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.4919493019974365,0.45013726010920047,0.10944983761824457,0.7169839952934142
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5316340316204787,0.0,0.0,0.8111747964494083
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.8341717828005748,0.5065580422848907
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.4612425642355797,0.2652871779798515
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.4099545802191531,0.7205805647258812,0.4163597888266155,0.42173061519040933
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.20137657851075652,0.7683663562945044,0.39024969478596266,0.33500508776974924
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.48161128265871295,0.0,0.24340968898914844,0.35600727469764976
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.26264377830153574,0.8490720764901681,0.9228343137159679,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.7013157895246774,0.386261463786248
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.7139197912609389,0.39427305420639325
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.0,0.05523605366451157
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7029578968608896,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.40947078222507466,0.7254572325838275,0.740034699654864,0.9316398334521993
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5242171792620657,0.0,0.3668291633337258,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5936365001252342,0.5330336191122795,0.8625903260015925,0.7464773154108726
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.8757950392905939,0.597915618779774
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,0.9221265754346054
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.03261926773071335,0.29198905703445827
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.5842435331605065,0.41189863579436636
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.9524825994614319,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.916858918380701,0.5728514591994032
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.02460041308221153,0.28818593399757547
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.9496041589396708,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.58110151468448,0.4197648679645557
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,0.9348556963741823
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.4465731703460738,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.5526831350907673,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.45079485272781217,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.39879972328166263,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6487803532195203,1.0,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,0.27727993243706717
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.5720125032186344,1.0,0.09139911809370735,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.594891069157428,1.0,0.5219677596519675,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.743362346171909,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.4526937459196157,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8181857099877474,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.42888770317914554,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,1.0,0.6023964981142966
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.0006757643041320179,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.6058658355531104,0.263168051835628
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,1.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8184714886675905,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.0014402180639565948,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.1364877733294054,1.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.8839762390310385,0.9984539188577027,0.07200476435255944,0.9102857973187639
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.4933459758196269,0.5227813441905305,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.7670663420997902,0.5965832774509813,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.7187802088608968,0.42045406262516366
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6505563010201209,0.5707144490955323,1.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,1.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,0.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.0,0.0,0.0,1.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.7203504224889495,0.4188981656456833
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,0.6822912893707631,1.0,0.0,0.0
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.37692305393921377,0.1649583631384825
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.611654327170325,0.3203430420913258
0.1857,0.1165,0.4962,0.3767,0.5447,0.3063,1.0,1.0,0.12811879023279885,0.03349819994043302
