hyper_volume,gd,igd,spacing,cardinality,batch_size,mini_batch_size,test_iter,n_iter,n_init_samples,method
13.582676512376896,0.5370684599246369,0.8931436159322015,,1.8,10,5,10,20,0,embedding
15.159851980023257,0.7038389762810479,0.8016328394040947,0.5878708086490982,4.2,10,5,10,20,0,embedding
15.373583286001443,0.7369775447741105,0.7779221915254703,0.35974668118571634,5.8,10,5,10,20,0,embedding
15.530412129403297,0.7801498969931469,0.7571608772278109,0.3068631742252019,6.8,10,5,10,20,0,embedding
15.605590330584807,0.8012789181202347,0.7629016204161732,0.17128960570290624,7.6,10,5,10,20,0,embedding
15.672054416500464,0.7913559209004364,0.7614164844353921,0.21342280579860043,8.6,10,5,10,20,0,embedding
15.693510383748503,0.7993272445381738,0.7640053444513927,0.18256390076138682,9.3,10,5,10,20,0,embedding
15.733228051702199,0.7949314831934272,0.761320861413693,0.19905577995393056,9.7,10,5,10,20,0,embedding
15.76455989681413,0.8024374443644907,0.7629936157795318,0.20671999335039892,9.9,10,5,10,20,0,embedding
15.803243336951777,0.8073197566607373,0.7704745677203213,0.1717402378638971,10.0,10,5,10,20,0,embedding
15.855313784820613,0.8048327035561516,0.768728407260816,0.17502638341694618,10.5,10,5,10,20,0,embedding
15.967553079099313,0.8035290208506207,0.7672710197213449,0.15782162003949535,11.5,10,5,10,20,0,embedding
15.988628108516192,0.8083386647757363,0.7625243622530208,0.13981808359828146,12.0,10,5,10,20,0,embedding
15.997599821197014,0.8073787603654127,0.7624954796356705,0.13512983988771807,12.4,10,5,10,20,0,embedding
16.05340120468563,0.8061322265470287,0.7654606772305697,0.1492807743325223,13.0,10,5,10,20,0,embedding
16.08786576940747,0.8112027157522199,0.7716475803261805,0.11351185918568436,13.5,10,5,10,20,0,embedding
16.11818146758535,0.8059274576630479,0.7736209668604841,0.11131949946508087,14.0,10,5,10,20,0,embedding
16.120956493244748,0.8104589213507308,0.7737162431637752,0.11092089103303286,13.8,10,5,10,20,0,embedding
16.136957174627227,0.8071197447399865,0.7725948637650524,0.10839814776447569,14.3,10,5,10,20,0,embedding
16.163634660639023,0.8094815078350962,0.771017296862197,0.10969762943326991,14.5,10,5,10,20,0,embedding
