hyper_volume,gd,igd,spacing,cardinality
3.610123874108038,0.3015899013667577,0.4481023251721815,0.3937501680582436,5.0
3.767774264411817,0.43322624660830106,0.5105373795416488,0.30411911017947424,6.6
3.8585630523182743,0.42024356544949637,0.4897596774566123,0.3120279157119178,8.3
3.900292953370389,0.4189633476562465,0.38520667494813454,0.3522112190863803,9.9
3.9364690453465956,0.39954539899598596,0.35881942881028206,0.2998763723759441,10.7
3.9703821147239573,0.39137678246988494,0.35761517569655743,0.29092359205925483,11.9
4.008166295609508,0.3945827248766099,0.3124084145507591,0.30062386194917073,13.7
4.022610646040369,0.38557360586660827,0.29819626475523997,0.218465837385248,14.1
4.041083285292863,0.38856886827266973,0.28937107070095974,0.22911969715654318,14.9
4.051380234160942,0.3941563632085464,0.2977932977409968,0.23364262574219447,15.3
4.076717537057953,0.3830684913074152,0.30167934882152014,0.23459420275959472,16.0
4.09588243160263,0.3904965273315812,0.29645116229537416,0.2338456759275585,16.1
4.106504910696753,0.40564638011843773,0.2850072467323672,0.25269563972176,16.5
4.112136314245709,0.40002062398694954,0.2845970065238345,0.24668928536544588,17.5
4.120107450559186,0.39927957095904476,0.27578022262301455,0.2423249042859214,17.9
4.122922968246063,0.40221496071145335,0.27689640084998285,0.2354998876065745,18.2
4.12661654156889,0.4133923499239172,0.29204769159130095,0.23894532767069648,17.9
4.135694285445506,0.4124211089266784,0.29531094453721785,0.2301113973607984,18.1
4.14050980672333,0.4120681705112122,0.2804639242231717,0.2357193351291315,17.9
4.145026046487745,0.41558909845710135,0.2806089855935804,0.23205647978331595,18.4
