hyper_volume,gd,igd,spacing,cardinality
2.075693515949961,0.4804385449734655,0.45370493823330876,0.28143710057429594,4.1
3.4011799922231143,0.30588480430630427,0.3513950985579827,0.31290152519192616,6.1
3.770753972033706,0.3624818720432575,0.3576981901841975,0.29175006379852225,7.6
3.8485243400517843,0.4093446051609642,0.3386892296510958,0.2682022317627817,9.6
3.926895927192407,0.40733492233364643,0.3502885557491086,0.3986565210243779,10.5
3.984454381392164,0.43236209407277126,0.36410838958183583,0.36042230027080974,11.4
4.009833079373484,0.43073132253905017,0.36266294708706104,0.3317443613142047,13.1
4.039203326563228,0.41776327308752004,0.3490023069611573,0.3056768250850309,14.0
4.058023358725353,0.42255585660873163,0.3519423994698171,0.2977087800320456,15.3
4.066688321687922,0.43528613607634414,0.3515383899590575,0.293899808283995,16.1
4.076422995905352,0.44014029593861437,0.35224105181113863,0.2904823072647165,16.2
4.0870663962349365,0.44237348230498796,0.35388762512822225,0.2862145787162633,16.9
4.094790174072635,0.44104518825161476,0.3561417660111467,0.2889971407550617,16.4
4.12892310124085,0.4477252033152233,0.36923450481554154,0.28483657060337253,16.7
4.131717571877641,0.45066451964491383,0.3691994877005092,0.2824993018714936,17.2
4.1368918975988365,0.4516908898010814,0.3702215603065666,0.2829973012573631,17.2
4.144811205436215,0.45382615593172454,0.3827231045661557,0.2678567809819768,17.6
4.1496140977527745,0.4585605042760876,0.3833905906929959,0.26388535998623575,18.0
4.165350988884977,0.4645422240053582,0.41460751277525254,0.2790387965594249,18.0
4.199837474344857,0.45336108612749565,0.4229744153034158,0.23992675033428634,18.2
