hyper_volume,gd,igd,spacing,cardinality
2.7997321634105194,0.284020830658237,0.5997231705895386,0.0,2.0
3.22299424772014,0.17205468547298347,0.41752474137271883,0.6290381257002697,4.0
3.610243191791384,0.14866747378501075,0.4329603479051209,0.5856032547321035,3.0
3.610243191791384,0.14866747378501075,0.4329603479051209,0.5856032547321035,3.0
3.8359831066087864,0.2220208754965733,0.4182587955896979,0.580413371412983,4.0
4.539915988290525,0.24139135156576638,0.2735608205471003,0.24484064037329115,6.0
4.6540123519160606,0.3337668914189029,0.2735608205471003,0.4020696703433513,7.0
4.6862143486727135,0.3217034090627692,0.2542330644348375,0.36580659091385853,8.0
4.825246799590088,0.3425037808730227,0.2542330644348375,0.1902316021044005,9.0
4.954738830935841,0.2979143479789719,0.27389985717232446,0.20943394120906225,9.0
