hyper_volume,gd,igd,spacing,cardinality
0.18914847071666668,0.18344010376948833,0.1481341368344773,0.0,2
0.2606980452442452,0.0502002943885619,0.15924145192021094,,1
0.2606980452442452,0.0502002943885619,0.15924145192021094,,1
0.2668862074746564,0.2011419099000943,0.12244414478736267,0.46117113824042755,3
0.2695358855429699,0.026360233829939687,0.1253341589269891,0.0,2
0.2695358855429699,0.026360233829939687,0.1253341589269891,0.0,2
0.2739578657286446,0.026360233829939687,0.1253341589269891,0.0,2
0.2739578657286446,0.026360233829939687,0.1253341589269891,0.0,2
0.2739578657286446,0.026360233829939687,0.1253341589269891,0.0,2
0.2739578657286446,0.026360233829939687,0.1253341589269891,0.0,2
0.27393120964593803,0.026331897757271117,0.12529671062066466,0.0,2
0.27393120964593803,0.026331897757271117,0.12529671062066466,0.0,2
0.2747125392766127,0.03426077354316437,0.10862979769180332,3.1958658701113634e-05,3
0.27572755974368673,0.033629391555798534,0.10735197986050166,7.120738532717402e-06,3
0.2754618998304885,0.08773920790477907,0.10686260070324873,0.22496830783845034,4
0.2754618998304885,0.08773920790477907,0.10686260070324873,0.22496830783845034,4
0.2754618998304885,0.08773920790477907,0.10686260070324873,0.22496830783845034,4
0.2754618998304885,0.08773920790477907,0.10686260070324873,0.22496830783845034,4
0.2754618998304885,0.08773920790477907,0.10686260070324873,0.22496830783845034,4
0.2754618998304885,0.08773920790477907,0.10686260070324873,0.22496830783845034,4
