hyper_volume,gd,igd,spacing,cardinality
0.5695040866745785,0.47824218404593355,0.16349172084625532,0.16185377208046223,3
0.6429244103668428,0.4640067503480493,0.13761921451931292,0.18775162417036811,3
0.7168010222108299,0.259362502070565,0.11408834431650662,0.17415355314893388,3
0.7605157363367899,0.16465922394901858,0.09642864562126481,0.09327753753208581,3
0.7605157363367899,0.16465922394901858,0.09642864562126481,0.09327753753208581,3
0.7822904257069493,0.16328908276954016,0.09935449202675103,0.06887372614360653,3
0.8442132782619229,0.20042955614058466,0.1339504160011008,0.0,2
0.8558429458641412,0.20042955614058466,0.1339504160011008,0.0,2
0.8558429458641412,0.20042955614058466,0.1339504160011008,0.0,2
0.8665128400828883,0.1583898655307761,0.10057812375044248,0.1901038783669437,3
