0,1,2
49.81911480426788,0.39055526852607725,137.1295154094696
236.76117488648742,0.22314633233472705,201.05395026039332
199.24051973503083,0.48287333492189644,36.27409161999822
145.3479025978595,0.3183330445550382,233.38486526627094
117.21598233561963,0.5595948150381446,171.05899152811617
170.9758982528001,0.2262103016488254,107.13457562960684
266.63712500594556,0.46636598501354454,271.9719840446487
79.56236319150776,0.13194387396797538,74.8612267896533
73.85576970409602,0.5169075437821448,299.7251817956567
299.199183145538,0.34751495756208894,81.11325001809746
39.40741804510982,0.2136273372541116,159.65019551133753
141.9804331259762,0.3250843208892292,219.2051256343029
173.37107382469702,0.2264486508196676,141.2399377971456
224.75504686665258,0.26279386503997093,160.06008653028434
26.92099382992475,0.6,145.61175852147844
185.6434759821114,0.24511468879428366,100.56664366470918
190.52014768943374,0.2346456849409988,132.9114136994658
173.32161570104373,0.1,282.8918770647969
25.0,0.22196141061528113,160.57728220698309
178.39539224392666,0.237567186380015,157.86317238751283
173.58322306440476,0.3694484244714553,205.4375062803849
130.90700351202346,0.1,252.94404773267914
243.66965515471654,0.30552682364319694,148.19356109077557
124.38836369844456,0.2758442121079415,269.5526108261413
251.227949534531,0.19191796718296786,147.15138926801774
234.16956864341398,0.1,276.5430839360118
250.01378428338316,0.33868373165203475,149.02768354205065
258.31724591734957,0.24122667310223264,148.89805973543383
250.32966320223088,0.15224234912509474,151.72904030295126
248.8074178341776,0.5500654493383902,248.34097970742732
79.53661202279335,0.5523415829060966,88.42949072696938
102.27389173125904,0.45309828937748325,238.10968460158384
203.0939569556375,0.2597316825310488,153.48047323444365
145.15951014643022,0.3662896516730944,243.71206499947309
230.10602304711938,0.3470445066406679,236.3305050879717
109.76723951971837,0.1015320811102835,47.15555962122795
42.32862148591715,0.6,155.86989156597133
200.45523545918866,0.2591599555326654,150.0211481832577
109.81784489935826,0.5750071748783478,223.66344970562022
160.0868804764569,0.5115806663965117,296.71973192633226
179.22504202377897,0.6,64.23589961629337
288.5670626715558,0.2452082215967564,97.5830370972152
134.27915164599327,0.10006175366682123,204.36737730801772
243.7473560823377,0.2626033476072707,158.6610253878913
141.1081765455787,0.1,25.0
101.81885447747855,0.1,219.48175959556244
25.187307890542478,0.4680954581008917,105.07082820257838
255.44767403930126,0.6,215.42308775154794
236.80340874865365,0.25519300646507864,153.52860877745024
244.3458379664826,0.26628970919371614,164.0715987491147
249.93094679005793,0.26163763200944634,126.78750201845128
251.62265362045207,0.6,287.59983858941223
118.16302736943256,0.1,136.97522143597664
283.3452400751412,0.5343331938974932,222.2408855566755
125.21019626874477,0.3171788122031474,243.38189172558486
221.5093842378168,0.25471445892424194,185.8579856099514
261.62536732271025,0.2635335311946125,119.08730312981356
267.95243893888755,0.28456616559384157,191.06928004056368
122.92759568436665,0.1,137.09993632742305
158.25816076248884,0.2648531499841164,198.6801370512694
300.0,0.2684503145938794,164.17270854971417
217.5427725771442,0.4245038241245192,273.7923357868567
37.667691335082054,0.37160558290802564,214.80841708835214
76.3744595227763,0.5585246946812437,89.70183036290109
141.8801237596199,0.14089743272029226,68.69084441568702
208.7003353529928,0.24574004289662205,198.29472587101802
222.63268812703717,0.6,53.13189856967123
300.0,0.2681777460446274,170.725095083588
232.52073166421087,0.1,51.58085111736766
300.0,0.26837323507483196,50.406213717379906
31.082140891780533,0.1,251.04359403491537
242.04003354104515,0.2715576429062258,51.285123079331825
267.2156671192477,0.26596504636504115,25.0
97.95312432106584,0.27958548101322056,88.80852700676769
148.68119510356337,0.5336766161868454,102.44667236693203
247.34972855359155,0.2674379101517989,34.70222555860269
278.3032719897295,0.27516597491482736,289.3502349025982
73.85263000806604,0.5707203954074187,255.72314484172844
25.0,0.2637955729420114,166.19888606233866
199.92078974295174,0.10000000137813045,201.96773827212968
38.14773488750486,0.2165750439869176,130.4158152553882
235.3317500608604,0.2760368638992851,201.1419933097328
300.0,0.2758343704658897,107.07667522451577
69.2716910969466,0.31782570047597297,244.76734343916178
181.93702660501003,0.1416287890994777,245.08312037214637
54.178298350537375,0.1,279.62182375961453
230.82481253141515,0.27542222687079376,205.55965197094963
41.47592408810191,0.4996765621900763,210.79672681878097
177.74490226804926,0.13689539551874869,105.23614589258848
205.78887376792207,0.10761725957014182,278.6487666256774
107.20147293753173,0.6,52.02395660565237
125.39164643629428,0.13082470555826733,51.417807024657094
132.63411775564944,0.14136212959720731,197.8709983208163
161.50695641223123,0.19623167792259452,183.93228231809104
292.1226523055455,0.6,176.59235243649982
112.88626374430203,0.16314422987768926,179.42372356482718
201.10670094673608,0.6,80.90887559628652
238.25721401833107,0.2682652082142368,190.3524697242857
101.72803945889443,0.32758573895773385,236.11452760156598
125.78930140875761,0.1315525500318945,49.86378115869091
101.48593683042385,0.1703936444725927,146.3908296373112
112.50637606313195,0.18330854029783505,188.69734496427202
120.58842295319575,0.18077007395226546,163.11173520094468
232.49612533167505,0.5817179371124568,185.25953449641705
31.85921954355963,0.6,283.9073290583852
116.53699810765002,0.17966877376928758,161.52615252832868
82.7828188749867,0.17599523947146165,192.24105876294297
158.47523901502964,0.6,281.8724870586746
244.1671620277181,0.29782283810785504,206.50910522071743
243.95952504154286,0.2827879298721739,187.17488056614388
29.45735209145891,0.6,160.21727456490137
119.60953526945585,0.4269139696692755,75.43975936208717
162.86989562349927,0.1774781840452853,159.62452248805818
36.53598817140836,0.1,69.79160076781231
123.46988089112001,0.18016874449086237,190.7913005791617
140.568240356415,0.16134345891861368,48.86662186230426
160.3252961039679,0.1639164682420305,67.44871151489568
222.98823415488715,0.16112594418069623,229.9380021282076
253.2413742275701,0.1,39.020277753828694
126.42625349174273,0.1804878982711697,190.64496580501472
90.4734963499458,0.1,146.0181781391834
224.49468342848007,0.6,217.37510571009025
95.66926936812378,0.20716897373824328,202.72672125150518
146.3307431641643,0.11072534014605769,61.41706782817168
249.4997290428728,0.31299027178483774,139.89112165290862
187.80518979964975,0.5002090296141931,209.67650848642995
158.68084014744267,0.11207045565493001,59.51980655074684
224.2496288490534,0.15395977799202062,274.4990725464229
235.25577779543588,0.28912722285062065,198.40491765862916
185.05717795342207,0.29330142161242473,187.18228042125702
188.9684006190456,0.22316456216547959,174.92120491561604
146.28136102143202,0.15814860240406153,101.64183729353772
106.86651025114965,0.17642598006021354,196.99925140623043
50.06261376783281,0.2739706640782583,130.63094536281685
224.48392170744856,0.2450653540168386,148.57987873053233
215.76823765904786,0.242135189516479,157.8499164075274
97.95811704026391,0.1,26.257957368987668
189.75031085724984,0.1816129317704664,102.33190156707833
245.81384988099063,0.29243382326649164,226.62117803435825
51.46092643168148,0.5438923560101222,270.3032071157825
247.9284468115974,0.2874169117884979,209.61915888717562
236.44281373116732,0.4310564484597344,157.71790835770784
81.83511149703752,0.3349256669026804,155.36212285974133
28.616673817820384,0.43181817435820913,231.5923591752481
283.19049461977954,0.3265207488267756,276.5722372751717
216.9328950311547,0.2325266926377,143.44560549797453
143.742012118963,0.45645508489927117,132.76914407770303
244.85406759466161,0.3097921481551206,226.0835358464778
177.53254877532376,0.4404586252030734,162.0257775166872
238.27541511678513,0.48983476546948,162.56769300048583
263.114391248554,0.3127218628210079,248.19865799714916
94.5521448861886,0.1619568955595881,195.31641408776414
237.5251850600386,0.4934495938723583,260.0623659098069
106.92042087744275,0.17740789852602126,208.93280913417885
265.8285935147087,0.30627883740672424,211.42113286234226
169.62490594440558,0.5223484556769455,86.72470175478895
194.9308432819282,0.20918817740215478,152.54081880117738
63.177737915030946,0.6,188.67168518264867
234.09871735293174,0.24281991958208368,123.40499605043226
265.1833705836907,0.1438448586568169,191.1334582604468
25.554503819265765,0.6,35.23390796029239
285.65079381378814,0.3398735418345086,223.6346185227914
262.0642832122929,0.33929206840083964,257.9969807768655
290.85519464234807,0.12514635247491676,179.6026840458857
300.0,0.3103210603753665,281.8562634851253
127.69378590965403,0.1,120.33576701911937
293.0955495613532,0.12766368701623787,173.2135776258911
216.80919299833477,0.260562816714408,158.6843985132873
70.57401521597058,0.40116062017996146,245.02213585656136
83.38482417166233,0.412706130770243,178.9859961019829
159.88753748720308,0.5720650746814054,110.4882184007353
210.54995944682616,0.23705548472854282,162.46094114574572
292.7174182060376,0.1642228272334512,194.8932805432711
162.5207882374525,0.5218931168155239,235.92242067679763
211.67358863167465,0.3174676738400324,135.7338788220659
227.70834525532877,0.13015570245040992,51.65907324303812
70.19120991389309,0.4570291878824625,280.79527230097625
25.0,0.145203841591872,163.85100592804082
288.632452830433,0.1633066300656196,189.67356044044124
295.0255331767682,0.36228174990624207,213.73262872446378
300.0,0.3230547302195737,169.2180596146763
208.3999846657265,0.5118036564810188,140.36256168738635
166.0400675362087,0.22939577696476166,238.4454668025132
75.76881260898993,0.11858416933433102,162.2614697406156
157.23985029841018,0.22523842901675806,202.95554832436298
214.36932995905724,0.6,143.2001802509937
300.0,0.3052498200986681,130.84777674509775
274.5320556504889,0.33639580542066316,236.83330551009675
106.01160537917167,0.41154588963571465,240.71188403759152
286.4453697344288,0.55763740775168,178.27299449127167
100.95660620837282,0.1,52.75225694937959
299.8646604146991,0.3435941049817591,241.94961895621154
191.96380204079776,0.26223300231578545,257.17213155536484
285.33785104560934,0.2946314022754108,146.37737900526406
98.75107859261334,0.4892146359114494,276.3360906857997
83.93370379180432,0.1377871049762296,215.91415794170305
260.36322066607676,0.1,163.99503049032063
281.753108556488,0.2930959955934231,145.27436418055098
207.89806421818633,0.10010114312153033,45.37774174709696
243.3292702694217,0.3267830042284146,287.7716798934642
300.0,0.3008057522838181,165.21935009121637
161.30321591599093,0.35131404280948275,27.410124419206877
184.84851108238507,0.5533322903076056,33.60798290802088
275.9362471933569,0.5188301314424276,112.82034545448535
292.9230789743885,0.33241830834505165,225.40019820362284
152.53842831657613,0.45850913275049704,30.491514688979645
300.0,0.3345542453638796,210.46857055471543
27.30135776197555,0.5334314811896126,145.97895136958155
287.26678041126416,0.4178493426146814,27.04884276768095
166.32675600703863,0.4112286784620311,102.23023656290023
